|id|subway_name|subway_line|distance|x|y
443|124|안국역|3호선|763|126.98542143228659|37.57650192060523
444|124|종각역|1호선|988|126.98315081716676|37.570227990912244
445|125|문래역|2호선|961|126.894778820701|37.5179757181801
446|125|신길역|5호선|824|126.914913947722|37.517663974187
447|125|영등포시장역|5호선|614|126.905179566968|37.522709383885
448|125|영등포역|1호선|239|126.907550274975|37.5156726288261
449|126|뚝섬역|2호선|395|127.04738727881|37.547241554679
450|126|서울숲역|수인분당선|345|127.044746216358|37.543645796605
451|126|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
452|127|봉은사역|9호선|623|127.060233935114|37.5142554489848
453|127|삼성역|2호선|288|127.06302321147605|37.508822740225305
454|127|삼성중앙역|9호선|763|127.053043676912|37.5129614511319
455|128|경복궁역|3호선|102|126.973691352767|37.5758061234865
456|128|광화문역|5호선|612|126.97642427981408|37.57164860977568
457|129|이태원역|6호선|703|126.994333861918|37.5345252050511
458|129|한강진역|6호선|256|127.001765135176|37.5397907743775
459|130|명동역|4호선|654|126.98640235001736|37.56096526943837
460|130|을지로3가역|2호선|108|126.99098443539428|37.56629149790628
461|130|을지로3가역|3호선|253|126.992615486076|37.5664312655685
462|130|을지로4가역|2호선|697|126.997632059113|37.5666405038268
463|130|을지로4가역|5호선|746|126.99804517954063|37.567564032148596
464|130|을지로입구역|2호선|668|126.9821953112953|37.566035517712955
465|130|종각역|1호선|733|126.98315081716676|37.570227990912244
466|130|종로3가역|1호선|511|126.992153252476|37.570420844523
467|130|종로3가역|5호선|708|126.9904176797898|37.57258941181964
468|130|종로3가역|3호선|621|126.9918757981544|37.571563287751246
469|130|충무로역|3호선|661|126.994150735779|37.5613965840169
470|130|충무로역|4호선|713|126.995255388268|37.5615119611571
471|131|신사역|3호선|673|127.02030856272764|37.51643597531432
472|131|신사역|신분당선|735|127.019551734927|37.5160820085929
473|131|압구정역|3호선|689|127.02850865895756|37.52649127416921
474|132|뚝섬역|2호선|395|127.04738727881|37.547241554679
475|132|서울숲역|수인분당선|345|127.044746216358|37.543645796605
476|132|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
477|133|뚝섬역|2호선|396|127.04738727881|37.547241554679
478|133|서울숲역|수인분당선|497|127.044746216358|37.543645796605
479|133|응봉역|경의중앙선|784|127.034483653629|37.5499526279456
480|133|한양대역|2호선|869|127.043639802768|37.5557159860408
481|134|이태원역|6호선|552|126.994333861918|37.5345252050511
482|134|한강진역|6호선|384|127.001765135176|37.5397907743775
483|135|뚝섬역|2호선|386|127.04738727881|37.547241554679
484|135|서울숲역|수인분당선|422|127.044746216358|37.543645796605
485|135|응봉역|경의중앙선|813|127.034483653629|37.5499526279456
486|135|한양대역|2호선|948|127.043639802768|37.5557159860408
487|136|뚝섬역|2호선|395|127.04738727881|37.547241554679
488|136|서울숲역|수인분당선|345|127.044746216358|37.543645796605
489|136|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
490|137|석촌역|8호선|417|127.107004062699|37.5054141216925
491|137|석촌역|9호선|456|127.10676479806769|37.504972845773686
492|137|송파나루역|9호선|484|127.11266171422027|37.51101671275264
493|137|송파역|8호선|785|127.112193506363|37.4997149535067
494|138|봉은사역|9호선|216|127.060233935114|37.5142554489848
495|138|삼성역|2호선|565|127.06302321147605|37.508822740225305
496|138|삼성중앙역|9호선|512|127.053043676912|37.5129614511319
497|138|청담역|7호선|878|127.053717937903|37.519455579961
498|139|서강대역|경의중앙선|519|126.935507621173|37.5521384864879
499|139|신촌역|2호선|173|126.93698075993808|37.555198169366435
500|139|신촌역|경의중앙선|582|126.94208931819857|37.55967513765615
501|139|이대역|2호선|867|126.94642954546576|37.556814718869
502|139|홍대입구역|공항철도|851|126.927010430346|37.5573052656667
503|139|홍대입구역|경의중앙선|842|126.927118938976|37.5574494922411
504|140|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
505|140|고속터미널역|9호선|75|127.004211793489|37.5059814899483
506|140|고속터미널역|7호선|221|127.005007834609|37.5033865633062
507|140|반포역|7호선|716|127.011586161943|37.5081614290284
508|140|사평역|9호선|975|127.015272484531|37.5042326273953
509|140|신반포역|9호선|755|126.996082392175|37.5035091412544
510|141|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
511|141|고속터미널역|9호선|75|127.004211793489|37.5059814899483
512|141|고속터미널역|7호선|221|127.005007834609|37.5033865633062
513|141|반포역|7호선|716|127.011586161943|37.5081614290284
514|141|사평역|9호선|975|127.015272484531|37.5042326273953
515|141|신반포역|9호선|755|126.996082392175|37.5035091412544
516|142|정발산역|3호선|157|126.773405960872|37.659480619983
517|143|잠실역|2호선|207|127.10023101886318|37.51331105877401
518|143|잠실역|8호선|488|127.103270523629|37.5143121584933
519|144|압구정로데오역|수인분당선|108|127.0406027693898|37.5275184818021
520|145|뚝섬역|2호선|395|127.04738727881|37.547241554679
521|145|서울숲역|수인분당선|345|127.044746216358|37.543645796605
522|145|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
523|146|광화문역|5호선|872|126.97642427981408|37.57164860977568
524|146|명동역|4호선|609|126.98640235001736|37.56096526943837
525|146|시청역|1호선|407|126.97719821079865|37.56534539636417
526|146|시청역|2호선|568|126.97559827045151|37.56368183746611
527|146|을지로3가역|2호선|823|126.99098443539428|37.56629149790628
528|146|을지로3가역|3호선|968|126.992615486076|37.5664312655685
529|146|을지로입구역|2호선|114|126.9821953112953|37.566035517712955
530|146|종각역|1호선|586|126.98315081716676|37.570227990912244
531|146|회현역|4호선|758|126.9784372569283|37.55876114587941
532|147|뚝섬역|2호선|395|127.04738727881|37.547241554679
533|147|서울숲역|수인분당선|345|127.044746216358|37.543645796605
534|147|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
535|148|국회의사당역|9호선|971|126.91783895106|37.5281465047706
536|148|샛강역|9호선|943|126.9283750591322|37.51737287009036
537|148|샛강역|신림선|970|126.929463427672|37.5171662943088
538|148|여의나루역|5호선|425|126.93298596744|37.5271469489465
539|148|여의도역|9호선|620|126.92466104293|37.5211700890445
540|148|여의도역|5호선|578|126.924397990207|37.5217753947299
541|149|부암역|부산2호선|572|129.0501711324292|35.157364020045065
542|149|부전역|동해선|849|129.059441356112|35.1640321323598
543|149|부전역|부산1호선|874|129.062946515635|35.1625594501813
544|149|서면역|부산1호선|292|129.059300883545|35.157939062512
545|149|서면역|부산2호선|196|129.058305923709|35.157645977096
546|149|전포역|부산2호선|915|129.06538457863|35.1530881426641
547|150|신사역|3호선|531|127.02030856272764|37.51643597531432
548|150|신사역|신분당선|596|127.019551734927|37.5160820085929
549|150|압구정역|3호선|810|127.02850865895756|37.52649127416921
550|151|광화문역|5호선|884|126.97642427981408|37.57164860977568
551|151|명동역|4호선|599|126.98640235001736|37.56096526943837
552|151|시청역|1호선|405|126.97719821079865|37.56534539636417
553|151|시청역|2호선|560|126.97559827045151|37.56368183746611
554|151|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
555|151|을지로3가역|3호선|974|126.992615486076|37.5664312655685
556|151|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
557|151|종각역|1호선|603|126.98315081716676|37.570227990912244
558|151|회현역|4호선|742|126.9784372569283|37.55876114587941
559|152|동대문역|1호선|869|127.01063381083677|37.571669405802616
560|152|동대문역|4호선|732|127.009313828405|37.5709072753658
561|152|동대문역사문화공원역|2호선|773|127.00900417014896|37.56566440553802
562|152|동대문역사문화공원역|5호선|629|127.00579179092047|37.56462215427451
563|152|동대문역사문화공원역|4호선|724|127.00791523866731|37.56514370780825
564|152|을지로3가역|2호선|966|126.99098443539428|37.56629149790628
565|152|을지로3가역|3호선|825|126.992615486076|37.5664312655685
566|152|을지로4가역|2호선|425|126.997632059113|37.5666405038268
567|152|을지로4가역|5호선|336|126.99804517954063|37.567564032148596
568|152|종로3가역|1호선|827|126.992153252476|37.570420844523
569|152|종로3가역|3호선|882|126.9918757981544|37.571563287751246
570|152|종로5가역|1호선|213|127.00153834521934|37.57097610838373
571|152|충무로역|4호선|996|126.995255388268|37.5615119611571
572|153|몽촌토성역|8호선|903|127.11286534895457|37.5178055794687
573|153|석촌역|8호선|950|127.107004062699|37.5054141216925
574|153|석촌역|9호선|991|127.10676479806769|37.504972845773686
575|153|송파나루역|9호선|813|127.11266171422027|37.51101671275264
576|153|잠실나루역|2호선|783|127.103808749487|37.5207124124456
577|153|잠실역|2호선|342|127.10023101886318|37.51331105877401
578|153|잠실역|8호선|102|127.103270523629|37.5143121584933
579|155|답십리역|5호선|652|127.05256127651293|37.56697480965114
580|155|신답역|2호선|577|127.047080117369|37.5698386846442
581|155|청량리역|경의중앙선|916|127.04786558187519|37.580279093795085
582|155|청량리역|경춘선|991|127.0486360630067|37.581273475892466
583|155|청량리역|수인분당선|978|127.047847862522|37.5808953806814
584|156|뚝섬역|2호선|395|127.04738727881|37.547241554679
585|156|서울숲역|수인분당선|345|127.044746216358|37.543645796605
586|156|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
587|157|센텀역|동해선|804|129.124435879898|35.1795120878211
588|158|뚝섬역|2호선|395|127.04738727881|37.547241554679
589|158|서울숲역|수인분당선|345|127.044746216358|37.543645796605
590|158|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
591|159|선릉역|2호선|286|127.04896282498558|37.504497373023206
592|159|선릉역|수인분당선|278|127.04870992465413|37.505167825521674
593|159|선정릉역|수인분당선|750|127.043627289129|37.5109326388803
594|159|선정릉역|9호선|677|127.0440148858615|37.51032431709664
595|159|역삼역|2호선|915|127.03646946847|37.5006744185994
596|160|압구정로데오역|수인분당선|108|127.0406027693898|37.5275184818021
597|162|명동역|4호선|654|126.98640235001736|37.56096526943837
598|162|을지로3가역|2호선|108|126.99098443539428|37.56629149790628
599|162|을지로3가역|3호선|253|126.992615486076|37.5664312655685
600|162|을지로4가역|2호선|697|126.997632059113|37.5666405038268
601|162|을지로4가역|5호선|746|126.99804517954063|37.567564032148596
602|162|을지로입구역|2호선|668|126.9821953112953|37.566035517712955
603|162|종각역|1호선|733|126.98315081716676|37.570227990912244
604|162|종로3가역|1호선|511|126.992153252476|37.570420844523
605|162|종로3가역|5호선|708|126.9904176797898|37.57258941181964
606|162|종로3가역|3호선|621|126.9918757981544|37.571563287751246
607|162|충무로역|3호선|661|126.994150735779|37.5613965840169
608|162|충무로역|4호선|713|126.995255388268|37.5615119611571
609|163|경복궁역|3호선|392|126.973691352767|37.5758061234865
610|163|광화문역|5호선|834|126.97642427981408|37.57164860977568
611|164|건대입구역|2호선|948|127.06920291650829|37.54040751726388
612|164|성수역|2호선|318|127.056066999327|37.5445888153751
613|165|녹사평역|6호선|430|126.9865496751|37.5347227952064
614|165|이태원역|6호선|628|126.994333861918|37.5345252050511
615|166|서강대역|경의중앙선|519|126.935507621173|37.5521384864879
616|166|신촌역|2호선|173|126.93698075993808|37.555198169366435
617|166|신촌역|경의중앙선|582|126.94208931819857|37.55967513765615
618|166|이대역|2호선|867|126.94642954546576|37.556814718869
619|166|홍대입구역|공항철도|851|126.927010430346|37.5573052656667
620|166|홍대입구역|경의중앙선|842|126.927118938976|37.5574494922411
621|167|뚝섬역|2호선|396|127.04738727881|37.547241554679
622|167|서울숲역|수인분당선|497|127.044746216358|37.543645796605
623|167|응봉역|경의중앙선|784|127.034483653629|37.5499526279456
624|167|한양대역|2호선|869|127.043639802768|37.5557159860408
625|168|동구청역|대구1호선|742|128.631936380127|35.8840411124294
626|168|동대구역|대구1호선|98|128.627914631874|35.8775534467104
627|169|구파발역|3호선|164|126.918852820009|37.6364357889145
628|170|판교역|신분당선|232|127.11119782955879|37.39477752734142
629|170|판교역|경강선|219|127.111982699564|37.394775885643
630|171|뚝섬역|2호선|395|127.04738727881|37.547241554679
631|171|서울숲역|수인분당선|345|127.044746216358|37.543645796605
632|171|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
633|172|몽촌토성역|8호선|901|127.11286534895457|37.5178055794687
634|172|석촌역|8호선|944|127.107004062699|37.5054141216925
635|172|석촌역|9호선|986|127.10676479806769|37.504972845773686
636|172|송파나루역|9호선|807|127.11266171422027|37.51101671275264
637|172|잠실나루역|2호선|788|127.103808749487|37.5207124124456
638|172|잠실역|2호선|346|127.10023101886318|37.51331105877401
639|172|잠실역|8호선|108|127.103270523629|37.5143121584933
640|173|범계역|4호선|56|126.950783269518|37.3897837540429
641|174|수원역|1호선|308|127.00004960484385|37.26568218296588
642|174|수원역|수인분당선|365|127.00024802619026|37.26628317764347
643|175|동대문역|1호선|501|127.01063381083677|37.571669405802616
644|175|동대문역|4호선|470|127.009313828405|37.5709072753658
645|175|동대문역사문화공원역|2호선|333|127.00900417014896|37.56566440553802
646|175|동대문역사문화공원역|4호선|445|127.00791523866731|37.56514370780825
647|175|동대문역사문화공원역|5호선|637|127.00579179092047|37.56462215427451
648|175|동묘앞역|1호선|752|127.016364227103|37.5732166600283
649|175|동묘앞역|6호선|624|127.015725557994|37.5721715926337
650|175|신당역|2호선|672|127.019477533278|37.5656730531732
651|175|신당역|6호선|380|127.01617590593352|37.56609251486158
